object_name    obs_date             freq  file_name                             comment
J0300-3022     2016-07-28     7624000000  J0300-3022_X_2016_07_28_pet_map.fits  distance = 264.1
J2032+4057     2010-01-26     8313865000  J2032+4057_X_2010_01_26_pet_map.fits  distance = 4.1
J2032+4057     2021-12-09     7616000000  J2032+4057_X_2021_12_09_pet_map.fits  distance = 43.3
J0923+6253     2021-09-26     7616000000  J0923+6253_X_2021_09_26_pet_map.fits  distance = 5.0
J2141-3632     2021-09-21     7616000000  J2141-3632_X_2021_09_21_pet_map.fits  distance = 5.1
J0709-3601     2022-11-18     7616000000  J0709-3601_X_2022_11_18_pet_map.fits  distance = 9.1
J0709-3601     2021-09-21     7616000000  J0709-3601_X_2021_09_21_pet_map.fits  distance = 24.8
J0625-1541     2020-10-02(2)  7624000000  J0625-1541_X_2020_10_02_pet_map.fits  distance = 21.3
J0725+3917     2015-09-28     7624000000  J0725+3917_X_2015_09_28_pet_map.fits  distance = 5.0
J0145+5810     2011-08-06(2)  8354990000  J0145+5810_X_2011_08_06_pet_map.fits  distance = 4.1
J0145+5810     1994-08-12     8336896250  J0145+5810_X_1994_08_12_yyk_map.fits  distance = 171.9
J1937+4105     2021-12-18     7616000000  J1937+4105_X_2021_12_18_pet_map.fits  distance = 4.5
J0708-3353     2016-08-23     7624000000  J0708-3353_X_2016_08_23_pet_map.fits  distance = 4.0
J1812+5603     1994-08-12     8336896250  J1812+5603_X_1994_08_12_yyk_map.fits  snr = 3.5
J0719-4011     2016-06-28(2)  7624000000  J0719-4011_X_2016_06_28_pet_map.fits  distance = 5.0
J1440-3846     2015-11-10     7624000000  J1440-3846_X_2015_11_10_pet_map.fits  distance = 16.8
J2350+6440     2015-08-07     7624000000  J2350+6440_X_2015_08_07_pet_map.fits  distance = 5.7
J0801+6335     2021-09-26     7616000000  J0801+6335_X_2021_09_26_pet_map.fits  distance = 6.1
J1904+0951     2010-04-27     8313865000  J1904+0951_X_2010_04_27_pet_map.fits  distance = 194.6
J0027-3656     2021-09-21     7616000000  J0027-3656_X_2021_09_21_pet_map.fits  distance = 9.8
J0027-3656     2022-07-31(2)  7616000000  J0027-3656_X_2022_07_31_pet_map.fits  distance = 5.1
J0027-3656     2016-07-26     7624000000  J0027-3656_X_2016_07_26_pet_map.fits  distance = 6.7
J0112-3551     2021-09-21     7616000000  J0112-3551_X_2021_09_21_pet_map.fits  distance = 8.1
J0155-4048     2002-05-14     8645724375  J0155-4048_X_2002_05_14_yyk_map.fits  distance = 4.0
J2014-3727     2021-10-30     7616000000  J2014-3727_X_2021_10_30_pet_map.fits  distance = 15.1
J2208+1316     2015-12-12     7624000000  J2208+1316_X_2015_12_12_pet_map.fits  distance = 6.7
J2118+6048     2011-10-12     8362927500  J2118+6048_X_2011_10_12_pet_map.fits  distance = 4.1
J0626+0338     2021-09-27     7616000000  J0626+0338_X_2021_09_27_pet_map.fits  distance = 13.0
J0419-3010     2002-01-31     8645724375  J0419-3010_X_2002_01_31_yyk_map.fits  distance = 6.1
J1641-2531     2019-11-11     7624000000  J1641-2531_X_2019_11_11_pet_map.fits  distance = 6.3
J2214-0804     2019-07-27     7624000000  J2214-0804_X_2019_07_27_pet_map.fits  distance = 4.5
J1344-3525     2021-10-11     7616000000  J1344-3525_X_2021_10_11_pet_map.fits  distance = 8.0
J0745-3916     2019-07-26     7624000000  J0745-3916_X_2019_07_26_pet_map.fits  distance = 6.0
J1536-3729     2022-04-11     7616000000  J1536-3729_X_2022_04_11_pet_map.fits  distance = 8.0
J2104-2110     2020-02-01     7624000000  J2104-2110_X_2020_02_01_pet_map.fits  distance = 5.1
J1033+1119     2022-07-09     7616000000  J1033+1119_X_2022_07_09_pet_map.fits  distance = 6.1
J2230-7815     2010-03-11     8349937500  J2230-7815_X_2010_03_11_dew_map.fits  distance = 13.5
J2125-3534     2020-10-04     7624000000  J2125-3534_X_2020_10_04_pet_map.fits  distance = 12.6
J1313-2837     2020-11-14     7624000000  J1313-2837_X_2020_11_14_pet_map.fits  distance = 6.1
J1254-3659     2016-08-07     7624000000  J1254-3659_X_2016_08_07_pet_map.fits  distance = 7.3
J0730+1048     2014-02-18     7624000000  J0730+1048_X_2014_02_18_pet_map.fits  distance = 5.0
J1944-1839     2020-12-03     7624000000  J1944-1839_X_2020_12_03_pet_map.fits  distance = 5.1
J1557+372A     2020-09-11     7624000000  J1557+372A_X_2020_09_11_pet_map.fits  distance = 1668.0
J2250-3947     2019-07-27     7624000000  J2250-3947_X_2019_07_27_pet_map.fits  distance = 5.0
J0701+3016     2016-05-15     7624000000  J0701+3016_X_2016_05_15_pet_map.fits  distance = 4.1
J2250-0945     2020-12-03     7624000000  J2250-0945_X_2020_12_03_pet_map.fits  distance = 4.5
J1714-3345     2022-01-19     7616000000  J1714-3345_X_2022_01_19_pet_map.fits  distance = 4.5
J2150+1449     2018-01-18     8652000000  J2150+1449_X_2018_01_18_pet_map.fits  distance = 5.8
J2150+1449     2002-05-14     8645724375  J2150+1449_X_2002_05_14_yyk_map.fits  distance = 4.1
J0806-2233     2018-10-24     7624000000  J0806-2233_X_2018_10_24_pet_map.fits  distance = 13.4
J0243+6752     2021-09-27     7616000000  J0243+6752_X_2021_09_27_pet_map.fits  distance = 5.8
J0752+5809     2017-03-23     8652000000  J0752+5809_X_2017_03_23_pet_map.fits  distance = 289.6
J0829-4902     2018-06-12     7624000000  J0829-4902_X_2018_06_12_pet_map.fits  distance = 6.1
J0740+6719     1995-04-19     8336896250  J0740+6719_X_1995_04_19_yyk_map.fits  distance = 5.0
J1654-1510     2019-10-28     7624000000  J1654-1510_X_2019_10_28_pet_map.fits  distance = 9.1
J0417-1649     2016-07-29     7624000000  J0417-1649_X_2016_07_29_pet_map.fits  distance = 7.1
J0251-1925     2016-07-29     7624000000  J0251-1925_X_2016_07_29_pet_map.fits  distance = 5.0
J2140+4411     2013-08-01     7624000000  J2140+4411_X_2013_08_01_pet_map.fits  distance = 13.3
J1306+8019     2006-02-14     8642240000  J1306+8019_X_2006_02_14_pet_map.fits  distance = 39.4
J1306+8019     2020-03-08     8652000000  J1306+8019_X_2020_03_08_pet_map.fits  distance = 6.4
J1233-3742     2016-06-28     7624000000  J1233-3742_X_2016_06_28_pet_map.fits  distance = 4.5
J2319+1739     2020-03-23     8652000000  J2319+1739_X_2020_03_23_pet_map.fits  distance = 4.1
J0333-3208     2020-09-24     7624000000  J0333-3208_X_2020_09_24_pet_map.fits  distance = 8.1
J0728-3052     2016-05-15     7624000000  J0728-3052_X_2016_05_15_pet_map.fits  distance = 4.1
J0009+0628     2018-10-23     7624000000  J0009+0628_X_2018_10_23_pet_map.fits  distance = 4.0
J0731-2224     2014-01-04     8652000000  J0731-2224_X_2014_01_04_pet_map.fits  distance = 4.5
J0507-3624     2016-08-23     7624000000  J0507-3624_X_2016_08_23_pet_map.fits  distance = 16.3
J1504+2834     2013-02-22     7624000000  J1504+2834_X_2013_02_22_pet_map.fits  snr = 5.2
J2351-4259     2017-01-21     8667875000  J2351-4259_X_2017_01_21_pus_map.fits  distance = 33.1
J0732+4338     2016-07-28     7624000000  J0732+4338_X_2016_07_28_pet_map.fits  distance = 14.4
J0313+1254     2022-07-07     7616000000  J0313+1254_X_2022_07_07_pet_map.fits  distance = 8.0
J0717-3621     2010-09-14(2)  8639990000  J0717-3621_X_2010_09_14_pet_map.fits  distance = 5.0
J1623-4501     2015-07-01     7624000000  J1623-4501_X_2015_07_01_pet_map.fits  distance = 10.0
J0329-4232     2016-06-21     7624000000  J0329-4232_X_2016_06_21_pet_map.fits  distance = 10.2
J0317-3610     2016-09-07     7624000000  J0317-3610_X_2016_09_07_pet_map.fits  distance = 4.5
J1248-4559     2018-07-10     7624000000  J1248-4559_X_2018_07_10_pet_map.fits  distance = 7.1
J1401-3835     2018-06-15     7624000000  J1401-3835_X_2018_06_15_pet_map.fits  distance = 6.1
J0726-4435     2010-03-11     8349937500  J0726-4435_X_2010_03_11_dew_map.fits  distance = 13.2
J0224-1850     2016-06-28     7624000000  J0224-1850_X_2016_06_28_pet_map.fits  distance = 290.1
J0718+6651     1995-04-19     8336896250  J0718+6651_X_1995_04_19_yyk_map.fits  distance = 143.9
J0634+1414     2013-04-22     7639968750  J0634+1414_X_2013_04_22_pet_map.fits  distance = 316.6
J1158-3951     2018-06-15     7624000000  J1158-3951_X_2018_06_15_pet_map.fits  distance = 5.0
J1935-1602     2018-06-19     7624000000  J1935-1602_X_2018_06_19_pet_map.fits  distance = 50.0
J1050+0756     2020-09-25     7624000000  J1050+0756_X_2020_09_25_pet_map.fits  distance = 6.7
J0751-2758     2013-02-12     7624000000  J0751-2758_X_2013_02_12_pet_map.fits  distance = 5.8
J1504-3117     2021-12-07     7616000000  J1504-3117_X_2021_12_07_pet_map.fits  distance = 7.2
J0433-0229     2012-03-11(2)  8354990000  J0433-0229_X_2012_03_11_pet_map.fits  distance = 15.2
J1216+0341     2014-01-07     7624000000  J1216+0341_X_2014_01_07_pet_map.fits  distance = 15.0
J1005-2152     2015-09-15(2)  7624000000  J1005-2152_X_2015_09_15_pet_map.fits  distance = 4.1
J1005-2152     2016-05-24     7624000000  J1005-2152_X_2016_05_24_pet_map.fits  distance = 4.1
J1005-2152     2020-11-13     7624000000  J1005-2152_X_2020_11_13_pet_map.fits  distance = 270.6
J1529-2047     2022-07-03(3)  7616000000  J1529-2047_X_2022_07_03_pet_map.fits  distance = 4.5
J1547+4937     2018-01-25     8652000000  J1547+4937_X_2018_01_25_pet_map.fits  distance = 108.8
J1547+4937     2012-03-27(2)  8354990000  J1547+4937_X_2012_03_27_pet_map.fits  distance = 4.0
J1547+4937     1996-08-10     8338302500  J1547+4937_X_1996_08_10_yyk_map.fits  distance = 17.1
J1338+3851     2013-04-28     7624000000  J1338+3851_X_2013_04_28_pet_map.fits  distance = 4.1
J2113+2750     2020-09-11(2)  7624000000  J2113+2750_X_2020_09_11_pet_map.fits  distance = 5.4
J2006+4750     2014-01-29     7624000000  J2006+4750_X_2014_01_29_pet_map.fits  distance = 5.4
J0846+0641     2010-11-08(3)  8408990000  J0846+0641_X_2010_11_08_pet_map.fits  distance = 4.5
J1837-0653     2010-02-20     8313865000  J1837-0653_X_2010_02_20_pet_map.fits  distance = 5.1
J0734+5007     2016-05-27     7624000000  J0734+5007_X_2016_05_27_pet_map.fits  distance = 9.2
J0938-2558     2015-10-16     7624000000  J0938-2558_X_2015_10_16_pet_map.fits  distance = 4.1
J2000-6008     2010-03-11     8349937500  J2000-6008_X_2010_03_11_dew_map.fits  distance = 8.5
J0344+6518     1995-04-19     8336896250  J0344+6518_X_1995_04_19_yyk_map.fits  distance = 145.0
J1623-2605     2022-07-26(2)  7616000000  J1623-2605_X_2022_07_26_pet_map.fits  distance = 9.1
J1623-2605     2014-01-30     7624000000  J1623-2605_X_2014_01_30_pet_map.fits  distance = 4.5
J2046-4257     2015-02-17     7624000000  J2046-4257_X_2015_02_17_pet_map.fits  distance = 10.3
J0110-1255     2018-05-01     7624000000  J0110-1255_X_2018_05_01_pet_map.fits  distance = 4.0
J1508-4953     2014-05-31     8652000000  J1508-4953_X_2014_05_31_pet_map.fits  distance = 12.0
J1600-2731     2020-02-11     7624000000  J1600-2731_X_2020_02_11_pet_map.fits  distance = 4.0
J0521-3724     2019-10-02     7624000000  J0521-3724_X_2019_10_02_pet_map.fits  distance = 5.1
J1105-0825     2013-04-29     7624000000  J1105-0825_X_2013_04_29_pet_map.fits  distance = 307.2
J0721-3528     2002-01-31     8645724375  J0721-3528_X_2002_01_31_yyk_map.fits  distance = 124.9
J1455+0628     2019-02-02     7624000000  J1455+0628_X_2019_02_02_pet_map.fits  distance = 7.1
J2206-1835     1997-08-27     8339474375  J2206-1835_X_1997_08_27_yyk_map.fits  distance = 136.4
J2206-1835     2007-03-27     8642240000  J2206-1835_X_2007_03_27_pet_map.fits  distance = 172.9
J2206-1835     2017-09-26     8652000000  J2206-1835_X_2017_09_26_pet_map.fits  distance = 7.1
J1125-3723     2016-06-28     7624000000  J1125-3723_X_2016_06_28_pet_map.fits  distance = 5.1
J0313-1540     2021-01-29     7624000000  J0313-1540_X_2021_01_29_pet_map.fits  distance = 268.8
J2159-4751     2018-08-29     7624000000  J2159-4751_X_2018_08_29_pet_map.fits  distance = 19.1
J1710-3941     2019-02-04(2)  7624000000  J1710-3941_X_2019_02_04_pet_map.fits  distance = 10.0
J2135-2719     2020-10-04     7624000000  J2135-2719_X_2020_10_04_pet_map.fits  distance = 5.7
J0640+0835     2021-10-18     7616000000  J0640+0835_X_2021_10_18_pet_map.fits  distance = 5.7
J1851-3950     2021-09-08     8635750000  J1851-3950_X_2021_09_08_pet_map.fits  distance = 8.0
J2023+5427     2010-12-26     8645927500  J2023+5427_X_2010_12_26_pet_map.fits  distance = 5.1
J2101+3546     2022-09-18     7616000000  J2101+3546_X_2022_09_18_pet_map.fits  distance = 4.0
J2131+2305     2021-10-30     7616000000  J2131+2305_X_2021_10_30_pet_map.fits  distance = 11.2
J2138-1810     2013-07-24     8642240000  J2138-1810_X_2013_07_24_pet_map.fits  distance = 4.0
J2138-1810     2017-04-25     8635750000  J2138-1810_X_2017_04_25_pet_map.fits  distance = 6.1
J2138-1810     2007-08-01     8642240000  J2138-1810_X_2007_08_01_pet_map.fits  distance = 218.3
J2138-1810     1997-07-02     8339474375  J2138-1810_X_1997_07_02_yyk_map.fits  distance = 115.1
J1052+3355     2018-04-29     8652000000  J1052+3355_X_2018_04_29_pet_map.fits  distance = 87.5
J2340-3335     2019-07-27     7624000000  J2340-3335_X_2019_07_27_pet_map.fits  distance = 10.8
J1008-0933     2018-05-07     8652000000  J1008-0933_X_2018_05_07_pet_map.fits  distance = 44.1
J1008-0933     2018-10-29(2)  8652000000  J1008-0933_X_2018_10_29_pet_map.fits  distance = 44.1
J2003-3003     2020-10-04     7624000000  J2003-3003_X_2020_10_04_pet_map.fits  distance = 5.0
J1225-3447     2015-02-16(3)  7624000000  J1225-3447_X_2015_02_16_pet_map.fits  distance = 5.0
J1825+5753     1994-08-12     8336896250  J1825+5753_X_1994_08_12_yyk_map.fits  distance = 117.7
J0400+2544     2022-07-07     7616000000  J0400+2544_X_2022_07_07_pet_map.fits  distance = 5.0
J2014+5059     1994-08-12     8336896250  J2014+5059_X_1994_08_12_yyk_map.fits  distance = 66.6
J0240-3400     2018-05-28     7624000000  J0240-3400_X_2018_05_28_pet_map.fits  distance = 4.0
J1838+0628     1995-07-15     8336896250  J1838+0628_X_1995_07_15_yyk_map.fits  distance = 7.1
J2137+4940     2021-10-30     7616000000  J2137+4940_X_2021_10_30_pet_map.fits  distance = 7.1
J1020-3920     2018-09-18     7624000000  J1020-3920_X_2018_09_18_pet_map.fits  distance = 4.0
J1414+4554     1996-08-10     8338302500  J1414+4554_X_1996_08_10_yyk_map.fits  distance = 4.1
J0156+0537     2011-01-15     8354990000  J0156+0537_X_2011_01_15_pet_map.fits  distance = 15.7
J1147-1755     2022-07-28     7616000000  J1147-1755_X_2022_07_28_pet_map.fits  distance = 4.5
J1923-2104     2010-12-11     8639990000  J1923-2104_X_2010_12_11_pet_map.fits  distance = 8.9
J1124+6555     1995-04-19     8336896250  J1124+6555_X_1995_04_19_yyk_map.fits  distance = 6.0
J2131+2610     2016-06-27     7624000000  J2131+2610_X_2016_06_27_pet_map.fits  distance = 6.3
J0843+4215     1996-06-07     8338302500  J0843+4215_X_1996_06_07_yyk_map.fits  distance = 5.1
J1416+3444     2018-09-24     8652000000  J1416+3444_X_2018_09_24_pet_map.fits  distance = 12.1
J1913-1658     2020-12-03     7424000000  J1913-1658_X_2020_12_03_pet_map.fits  distance = 4.5
J1301-1959     2020-11-14     7624000000  J1301-1959_X_2020_11_14_pet_map.fits  distance = 4.1
J1714-2514     1997-08-27     8339474375  J1714-2514_X_1997_08_27_yyk_map.fits  distance = 77.2
J0239-1348     2021-09-27     7616000000  J0239-1348_X_2021_09_27_pet_map.fits  distance = 11.2
J1818-0814     2020-12-13     7624000000  J1818-0814_X_2020_12_13_pet_map.fits  distance = 4.0
J0918+0946     1995-07-15     8336896250  J0918+0946_X_1995_07_15_yyk_map.fits  distance = 62.6
J1743-3058     2015-04-15(2)  7624000000  J1743-3058_X_2015_04_15_pet_map.fits  distance = 4.5
J1743-3058     2018-09-23(6)  7624000000  J1743-3058_X_2018_09_23_pet_map.fits  distance = 5.0
J1743-3058     2002-01-31     8645724375  J1743-3058_X_2002_01_31_yyk_map.fits  distance = 5.0
J1818-1214     2022-04-11     7616000000  J1818-1214_X_2022_04_11_pet_map.fits  distance = 8.5
J0832-3941     2016-07-28     7624000000  J0832-3941_X_2016_07_28_pet_map.fits  distance = 5.1
J0925+2309     2016-04-18(2)  7624000000  J0925+2309_X_2016_04_18_pet_map.fits  distance = 5.4
J1742-3854     2019-10-28     7624000000  J1742-3854_X_2019_10_28_pet_map.fits  distance = 6.3
J0802-3810     2002-01-31     8645724375  J0802-3810_X_2002_01_31_yyk_map.fits  distance = 25.2
J0528-3311     2016-05-15     7624000000  J0528-3311_X_2016_05_15_pet_map.fits  distance = 5.1
J0457+6343     2021-09-27     7616000000  J0457+6343_X_2021_09_27_pet_map.fits  distance = 7.8
J2332+7203     2016-07-17     7624000000  J2332+7203_X_2016_07_17_pet_map.fits  distance = 6.3
J1826-1057     2022-07-01     7616000000  J1826-1057_X_2022_07_01_pet_map.fits  distance = 5.0
J1308-0128     2020-12-05     7624000000  J1308-0128_X_2020_12_05_pet_map.fits  distance = 5.0
J2103-3722     2016-06-05     7624000000  J2103-3722_X_2016_06_05_pet_map.fits  distance = 5.8
J1006+1713     1996-01-02     8336896250  J1006+1713_X_1996_01_02_yyk_map.fits  distance = 126.4
J0121-3915     2015-06-11     7624000000  J0121-3915_X_2015_06_11_pet_map.fits  distance = 6.3
J2015+4628     2012-06-27     8642240000  J2015+4628_X_2012_06_27_pet_map.fits  distance = 5.0
J0328+3940     1996-06-07     8338302500  J0328+3940_X_1996_06_07_yyk_map.fits  distance = 20.6
J1632-0033     2017-05-27     8652000000  J1632-0033_X_2017_05_27_pet_map.fits  distance = 3200.2
J2339-2934     2019-07-27     7624000000  J2339-2934_X_2019_07_27_pet_map.fits  distance = 4.1
J1517+5556     2014-02-18     7624000000  J1517+5556_X_2014_02_18_pet_map.fits  distance = 7.8
J1353-3937     2019-02-10     7624000000  J1353-3937_X_2019_02_10_pet_map.fits  distance = 23.3
J0334-0110     2012-03-15     8354990000  J0334-0110_X_2012_03_15_pet_map.fits  distance = 7.8
J1735-0726     2022-06-27     7616000000  J1735-0726_X_2022_06_27_pet_map.fits  distance = 18.4
J1013+2448     2016-04-18(2)  7624000000  J1013+2448_X_2016_04_18_pet_map.fits  distance = 8.6
J1336-0451     2014-02-07     7624000000  J1336-0451_X_2014_02_07_pet_map.fits  distance = 7.6
J1815-1836     2010-02-19     8313865000  J1815-1836_X_2010_02_19_pet_map.fits  distance = 7.3
J1815-1836     2010-02-24     8313865000  J1815-1836_X_2010_02_24_pet_map.fits  distance = 4.0
J1248-0630     2020-12-13     7624000000  J1248-0630_X_2020_12_13_pet_map.fits  distance = 6.7
J1759+2334     2022-06-23     7616000000  J1759+2334_X_2022_06_23_pet_map.fits  distance = 4.1
J1905-2547     2020-01-31     7624000000  J1905-2547_X_2020_01_31_pet_map.fits  distance = 6.7
J0706-4122     2017-09-26     8667875000  J0706-4122_X_2017_09_26_pus_map.fits  distance = 4.5
J1526-3954     2021-02-01     7624000000  J1526-3954_X_2021_02_01_pet_map.fits  distance = 8.1
J1912-4143     2014-01-30     7624000000  J1912-4143_X_2014_01_30_pet_map.fits  distance = 7.8
J0916-3453     2013-04-21     7624000000  J0916-3453_X_2013_04_21_pet_map.fits  distance = 7.1
J1736-3427     2022-06-26     7616000000  J1736-3427_X_2022_06_26_pet_map.fits  distance = 4.1
J1736-3427     2010-04-27     8313865000  J1736-3427_X_2010_04_27_pet_map.fits  distance = 5.1
J0901+0304     2013-02-08     7639968750  J0901+0304_X_2013_02_08_pet_map.fits  distance = 4.5
J1014-4508     2002-05-14     8645724375  J1014-4508_X_2002_05_14_yyk_map.fits  distance = 174.0
J0821-0323     2014-08-09     8667875000  J0821-0323_X_2014_08_09_pus_map.fits  distance = 29.3
J0142-0743     2015-08-18     7624000000  J0142-0743_X_2015_08_18_pet_map.fits  distance = 7.8
J0241-0815     2000-05-22     8646224375  J0241-0815_X_2000_05_22_pus_map.fits  distance = 17.9
J0241-0815     2003-07-09     8646224375  J0241-0815_X_2003_07_09_pus_map.fits  distance = 5.1
J0035-2954     2020-11-20     7624000000  J0035-2954_X_2020_11_20_pet_map.fits  distance = 5.1
J0134-093A     2011-06-03(4)  8354990000  J0134-093A_X_2011_06_03_pet_map.fits  distance = 1812.2
J1331-4230     2013-02-22     7624000000  J1331-4230_X_2013_02_22_pet_map.fits  distance = 20.4
J1025+0110     2013-04-21     7624000000  J1025+0110_X_2013_04_21_pet_map.fits  distance = 5.0
J0738+1742     1997-05-07     8339474375  J0738+1742_X_1997_05_07_yyk_map.fits  distance = 149.2
J1442-3753     2020-12-05     7624000000  J1442-3753_X_2020_12_05_pet_map.fits  distance = 23.7
J2155-2842     2014-02-03     7624000000  J2155-2842_X_2014_02_03_pet_map.fits  distance = 8.9
J0648-3044     2017-05-31     8667875000  J0648-3044_X_2017_05_31_pus_map.fits  distance = 150.7
J0839-3324     2019-07-26     7624000000  J0839-3324_X_2019_07_26_pet_map.fits  distance = 5.4
J0156-0503     2016-01-20(2)  7624000000  J0156-0503_X_2016_01_20_pet_map.fits  distance = 12.6
J1446+4127     2022-08-23     7616000000  J1446+4127_X_2022_08_23_pet_map.fits  distance = 27.2
J2029+0944     2020-09-11     7624000000  J2029+0944_X_2020_09_11_pet_map.fits  distance = 7.6
J1819-3932     2021-02-15     7624000000  J1819-3932_X_2021_02_15_pet_map.fits  distance = 4.5
J0209+2932     2014-08-09     8652000000  J0209+2932_X_2014_08_09_zb_map.fits   distance = 38.9
J0209+2932     2014-08-09     8667875000  J0209+2932_X_2014_08_09_pus_map.fits  distance = 37.5
J1204-2839     2021-10-11     7616000000  J1204-2839_X_2021_10_11_pet_map.fits  distance = 14.0
J1812-0648     1997-05-07     8339474375  J1812-0648_X_1997_05_07_yyk_map.fits  distance = 91.9
J0309-3437     2019-07-24     7624000000  J0309-3437_X_2019_07_24_pet_map.fits  distance = 4.5
J1848+0349     2022-06-26     7616000000  J1848+0349_X_2022_06_26_pet_map.fits  distance = 4.0
J1614-3705     2019-08-20     7624000000  J1614-3705_X_2019_08_20_pet_map.fits  distance = 68.1
J0758+5119     2021-01-31     7624000000  J0758+5119_X_2021_01_31_pet_map.fits  distance = 8.5
J0512+5601     2021-01-31     7624000000  J0512+5601_X_2021_01_31_pet_map.fits  distance = 259.7
J1136+6737     2010-02-25     8421458750  J1136+6737_X_2010_02_25_liu_map.fits  distance = 12.2
J2356-3819     2019-07-27     7624000000  J2356-3819_X_2019_07_27_pet_map.fits  distance = 16.3
J1643-0825     2022-07-01(2)  7616000000  J1643-0825_X_2022_07_01_pet_map.fits  distance = 6.0
J1427-4206     1994-08-12     8336896250  J1427-4206_X_1994_08_12_yyk_map.fits  distance = 24.2
J1427-4206     2017-03-27     8667875000  J1427-4206_X_2017_03_27_pus_map.fits  distance = 168.4
J1427-4206     2003-07-09     8646224375  J1427-4206_X_2003_07_09_nic_map.fits  distance = 4.1
J1200+4548     2015-09-28     7624000000  J1200+4548_X_2015_09_28_pet_map.fits  distance = 16.2
J1408+3617     2016-08-21     7624000000  J1408+3617_X_2016_08_21_pet_map.fits  distance = 5.1
J2246-2825     2020-10-04     7624000000  J2246-2825_X_2020_10_04_pet_map.fits  distance = 5.0
J0502-3220     2016-07-28     7624000000  J0502-3220_X_2016_07_28_pet_map.fits  distance = 4.5
J1249-2057     2021-02-01     7624000000  J1249-2057_X_2021_02_01_pet_map.fits  distance = 4.1
J1249-2057     2019-02-10     7624000000  J1249-2057_X_2019_02_10_pet_map.fits  distance = 5.0
J1053+2058     2020-11-13     7624000000  J1053+2058_X_2020_11_13_pet_map.fits  distance = 10.0
J1509+4726     2015-10-12     7624000000  J1509+4726_X_2015_10_12_pet_map.fits  distance = 6.1
J1049+2039     2021-10-11     7616000000  J1049+2039_X_2021_10_11_pet_map.fits  distance = 4.1
J0326-3746     2002-05-14     8645724375  J0326-3746_X_2002_05_14_yyk_map.fits  distance = 6.3
J0935-3608     2019-08-08     7624000000  J0935-3608_X_2019_08_08_pet_map.fits  distance = 7.1
J1435+7605     2006-02-14     8642240000  J1435+7605_X_2006_02_14_pet_map.fits  distance = 52.5
J1435+7605     1995-04-19     8336896250  J1435+7605_X_1995_04_19_yyk_map.fits  snr = 4.4
J1127+5743     2013-04-29     7624000000  J1127+5743_X_2013_04_29_pet_map.fits  distance = 342.7
J1543-0757     2017-04-28     8652000000  J1543-0757_X_2017_04_28_pet_map.fits  distance = 8.2
J2137-3932     2019-10-25     7624000000  J2137-3932_X_2019_10_25_pet_map.fits  distance = 5.1
J0749-2956     2018-10-24     7624000000  J0749-2956_X_2018_10_24_pet_map.fits  distance = 4.5
J1901-1416     2019-01-21     8652000000  J1901-1416_X_2019_01_21_pet_map.fits  distance = 348.0
J1443+5034     2015-10-12     7624000000  J1443+5034_X_2015_10_12_pet_map.fits  distance = 67.7
J2302-3718     2013-12-11     8642240000  J2302-3718_X_2013_12_11_pet_map.fits  distance = 12.0
J1235-4153     2016-06-28     7624000000  J1235-4153_X_2016_06_28_pet_map.fits  distance = 8.5
J0637-3536     2002-05-14     8645724375  J0637-3536_X_2002_05_14_yyk_map.fits  distance = 128.3
J0637-3536     2002-01-31     8645724375  J0637-3536_X_2002_01_31_yyk_map.fits  snr = 9.3
J1808+6634     2010-03-23     8408990000  J1808+6634_X_2010_03_23_pet_map.fits  distance = 14.6
J1545-1029     2020-12-05     7624000000  J1545-1029_X_2020_12_05_pet_map.fits  distance = 4.1
J0850-3039     2002-01-31     8645724375  J0850-3039_X_2002_01_31_yyk_map.fits  distance = 11.2
J1736-3400     2018-07-22     7624000000  J1736-3400_X_2018_07_22_pet_map.fits  distance = 7.3
J0330-0551     2017-09-26     8652000000  J0330-0551_X_2017_09_26_pet_map.fits  distance = 213.0
J2009-2526     2018-06-19     7624000000  J2009-2526_X_2018_06_19_pet_map.fits  distance = 5.8
J2315-1859     2020-11-20     7624000000  J2315-1859_X_2020_11_20_pet_map.fits  distance = 6.1
J0108-2851     2015-08-24     7624000000  J0108-2851_X_2015_08_24_pet_map.fits  distance = 5.4
J2347-1856     1997-08-27     8339474375  J2347-1856_X_1997_08_27_yyk_map.fits  distance = 109.3
J1035-2826     2020-09-25     7624000000  J1035-2826_X_2020_09_25_pet_map.fits  distance = 6.3
J1808-2124     2015-04-15(2)  7624000000  J1808-2124_X_2015_04_15_pet_map.fits  distance = 14.2
J1100+5236     2016-06-14     7624000000  J1100+5236_X_2016_06_14_pet_map.fits  distance = 37.1
J2018-2101     2018-01-25     8652000000  J2018-2101_X_2018_01_25_pet_map.fits  distance = 7.1
J2009-4849     2008-04-02     8646224375  J2009-4849_X_2008_04_02_pus_map.fits  distance = 4.1
J2009-4849     2006-09-13     8646224375  J2009-4849_X_2006_09_13_ojh_map.fits  distance = 10.0
J1858+0125     2018-12-01     7624000000  J1858+0125_X_2018_12_01_pet_map.fits  distance = 262.7
J2133+4747     2022-08-03(2)  7616000000  J2133+4747_X_2022_08_03_pet_map.fits  distance = 5.8
J2125+4018     2016-04-26     7624000000  J2125+4018_X_2016_04_26_pet_map.fits  distance = 7.1
J0351-3703     2019-07-26     7624000000  J0351-3703_X_2019_07_26_pet_map.fits  distance = 15.0
