object_name    obs_date              freq  file_name                             comment
J2136-3723     2019-09-23     4.344e+09    J2136-3723_C_2019_09_23_pet_map.fits  distance = 10.2
J0930+1343     2020-06-01     6.60425e+09  J0930+1343_X_2020_06_01_pet_map.fits  distance = 4.5
J1948-3326     2019-09-23     4.344e+09    J1948-3326_C_2019_09_23_pet_map.fits  distance = 4.1
J0838-2825     2013-04-08     4.344e+09    J0838-2825_C_2013_04_08_pet_map.fits  distance = 4.5
J0130+5834     2016-07-17     4.344e+09    J0130+5834_C_2016_07_17_pet_map.fits  distance = 11.7
J0429-3727     2016-05-07     4.344e+09    J0429-3727_C_2016_05_07_pet_map.fits  distance = 17.0
J1732+2038     2020-12-13     4.344e+09    J1732+2038_C_2020_12_13_pet_map.fits  distance = 5.4
J0043-1029     2022-07-27(2)  4.352e+09    J0043-1029_C_2022_07_27_pet_map.fits  distance = 4.5
J0723+4407     2016-08-23     4.344e+09    J0723+4407_C_2016_08_23_pet_map.fits  distance = 59.6
J1115-1649     2019-02-02     4.344e+09    J1115-1649_C_2019_02_02_pet_map.fits  distance = 4.5
J1205+4940     2022-05-25     4.352e+09    J1205+4940_C_2022_05_25_pet_map.fits  distance = 21.9
J2333-2343     2021-09-21     4.352e+09    J2333-2343_C_2021_09_21_pet_map.fits  distance = 9.2
J0422+0549     2018-12-18     4.344e+09    J0422+0549_C_2018_12_18_pet_map.fits  distance = 5.8
J1157-2309     2016-05-28     4.344e+09    J1157-2309_C_2016_05_28_pet_map.fits  distance = 8.2
J0309+5316     2021-09-27     4.352e+09    J0309+5316_C_2021_09_27_pet_map.fits  distance = 8.9
J0702+0440     2016-05-27     4.344e+09    J0702+0440_C_2016_05_27_pet_map.fits  distance = 5.1
J1300+8054     2016-01-09     4.344e+09    J1300+8054_C_2016_01_09_pet_map.fits  distance = 7.2
J1134+2833     2021-02-01     4.344e+09    J1134+2833_C_2021_02_01_pet_map.fits  distance = 359.9
J0259-1236     2020-11-13     4.344e+09    J0259-1236_C_2020_11_13_pet_map.fits  distance = 4.1
J1510-2551     2021-02-01     4.344e+09    J1510-2551_C_2021_02_01_pet_map.fits  distance = 4.5
J0456-0402     2016-05-18     4.344e+09    J0456-0402_C_2016_05_18_pet_map.fits  distance = 4.1
J1414+4554     2004-03-15     4.84372e+09  J1414+4554_C_2004_03_15_tay_map.fits  distance = 75.7
J1548+1457     2013-09-30     4.97953e+09  J1548+1457_C_2013_09_30_lic_map.fits  distance = 8.9
J0947+6343     2022-07-31     4.352e+09    J0947+6343_C_2022_07_31_pet_map.fits  distance = 12.1
J1843-3311     2021-12-18     4.352e+09    J1843-3311_C_2021_12_18_pet_map.fits  distance = 4.0
J0024+5836     2022-11-29     4.352e+09    J0024+5836_C_2022_11_29_pet_map.fits  distance = 5.4
J0935-3849     2022-07-30     4.352e+09    J0935-3849_C_2022_07_30_pet_map.fits  distance = 50.0
J1033-1934     2015-12-08     4.344e+09    J1033-1934_C_2015_12_08_pet_map.fits  distance = 7.6
J2341+2351     2016-07-25     4.344e+09    J2341+2351_C_2016_07_25_pet_map.fits  distance = 5.4
J1714-3345     2022-01-19     4.352e+09    J1714-3345_C_2022_01_19_pet_map.fits  distance = 7.6
J0806-2233     2018-10-24     4.344e+09    J0806-2233_C_2018_10_24_pet_map.fits  distance = 5.1
J1926-3031     2021-12-09     4.352e+09    J1926-3031_C_2021_12_09_pet_map.fits  distance = 4.5
J2002-2927     2022-12-02     4.352e+09    J2002-2927_C_2022_12_02_pet_map.fits  distance = 7.3
J1740-2929     2022-06-26     4.352e+09    J1740-2929_C_2022_06_26_pet_map.fits  distance = 10.8
J0300-1139     2022-10-13     4.352e+09    J0300-1139_C_2022_10_13_pet_map.fits  distance = 7.6
J1907-1232     2021-12-17     4.352e+09    J1907-1232_C_2021_12_17_pet_map.fits  distance = 6.1
J0808-3657     2013-04-20     4.35997e+09  J0808-3657_C_2013_04_20_pet_map.fits  distance = 242.5
J0719+0210     2016-01-24     4.344e+09    J0719+0210_C_2016_01_24_pet_map.fits  distance = 5.4
J0645-3321     2020-10-02     4.344e+09    J0645-3321_C_2020_10_02_pet_map.fits  distance = 5.8
J1424+225B     2014-01-28     4.344e+09    J1424+225B_C_2014_01_28_pet_map.fits  distance = 116.7
J0235-3222     2020-09-24(2)  4.344e+09    J0235-3222_C_2020_09_24_pet_map.fits  distance = 4.1
J2301+5749     2021-10-30     4.352e+09    J2301+5749_C_2021_10_30_pet_map.fits  distance = 7.1
J0937-2758     2020-10-02     4.344e+09    J0937-2758_C_2020_10_02_pet_map.fits  distance = 5.8
J1100+5236     2016-06-14     4.344e+09    J1100+5236_C_2016_06_14_pet_map.fits  distance = 6.3
J0719-3651     2016-05-31     4.344e+09    J0719-3651_C_2016_05_31_pet_map.fits  distance = 14.0
J0832-3941     2022-07-30     4.352e+09    J0832-3941_C_2022_07_30_pet_map.fits  distance = 13.0
J0604+2021     2020-11-04(2)  4.344e+09    J0604+2021_C_2020_11_04_pet_map.fits  distance = 14.8
J0923-1754     2021-09-26     4.352e+09    J0923-1754_C_2021_09_26_pet_map.fits  distance = 5.1
J0654-0248     2016-05-07     4.344e+09    J0654-0248_C_2016_05_07_pet_map.fits  distance = 5.7
J1316-1508     2022-07-26     4.352e+09    J1316-1508_C_2022_07_26_pet_map.fits  distance = 9.0
J0348-3318     2020-09-24     4.344e+09    J0348-3318_C_2020_09_24_pet_map.fits  distance = 5.0
J0121-3005     2021-09-21     4.352e+09    J0121-3005_C_2021_09_21_pet_map.fits  distance = 9.1
J1006-3858     2022-11-22     4.352e+09    J1006-3858_C_2022_11_22_pet_map.fits  distance = 7.3
J2320-0941     2022-07-07(2)  4.352e+09    J2320-0941_C_2022_07_07_pet_map.fits  distance = 5.0
J1446+0157     2022-12-01     4.352e+09    J1446+0157_C_2022_12_01_pet_map.fits  distance = 9.8
J1609+2141     2022-06-27     4.352e+09    J1609+2141_C_2022_06_27_pet_map.fits  distance = 4.5
J0823+2223     2006-01-27     4.84471e+09  J0823+2223_C_2006_01_27_tay_map.fits  distance = 94.1
J0048-2947     2016-08-02     4.344e+09    J0048-2947_C_2016_08_02_pet_map.fits  distance = 112.6
J1105-2204     2013-03-04     4.344e+09    J1105-2204_C_2013_03_04_pet_map.fits  distance = 9.8
J1258+0134     2022-07-26     4.352e+09    J1258+0134_C_2022_07_26_pet_map.fits  distance = 10.0
J2123+0622     2016-07-27     4.344e+09    J2123+0622_C_2016_07_27_pet_map.fits  distance = 14.1
J0819-3611     2021-09-27     4.352e+09    J0819-3611_C_2021_09_27_pet_map.fits  distance = 266.0
J1907+1956     2021-02-15     4.344e+09    J1907+1956_C_2021_02_15_pet_map.fits  distance = 49.4
J0938-2912     2022-07-30     4.352e+09    J0938-2912_C_2022_07_30_pet_map.fits  distance = 7.3
J0209-1701     2021-09-21     4.352e+09    J0209-1701_C_2021_09_21_pet_map.fits  distance = 9.5
J1047-1922     2020-10-02     4.344e+09    J1047-1922_C_2020_10_02_pet_map.fits  distance = 8.2
J1842-0915     2022-06-26     4.352e+09    J1842-0915_C_2022_06_26_pet_map.fits  distance = 5.4
J0530+1549     2018-10-24     4.344e+09    J0530+1549_C_2018_10_24_pet_map.fits  distance = 80.8
J1754+4034     2022-06-23     4.352e+09    J1754+4034_C_2022_06_23_pet_map.fits  distance = 4.1
J1648+7546     2022-07-26     4.352e+09    J1648+7546_C_2022_07_26_pet_map.fits  distance = 9.4
J0435-3541     2022-07-30     4.352e+09    J0435-3541_C_2022_07_30_pet_map.fits  distance = 5.8
J1942+1033     2013-12-07     4.97938e+09  J1942+1033_C_2013_12_07_lic_map.fits  distance = 5.1
J1514-4342     2014-02-07     4.344e+09    J1514-4342_C_2014_02_07_pet_map.fits  distance = 280.7
J1126-2425     2022-07-31     4.352e+09    J1126-2425_C_2022_07_31_pet_map.fits  distance = 7.2
J2159-2417     2016-08-02     4.344e+09    J2159-2417_C_2016_08_02_pet_map.fits  distance = 117.7
J2159-2417     2022-07-12(2)  4.352e+09    J2159-2417_C_2022_07_12_pet_map.fits  distance = 5.0
J0004+4151     2022-07-31(2)  4.352e+09    J0004+4151_C_2022_07_31_pet_map.fits  distance = 5.8
J0728-3052     2016-05-15     4.344e+09    J0728-3052_C_2016_05_15_pet_map.fits  distance = 8.0
J1938-3854     2021-12-09     4.352e+09    J1938-3854_C_2021_12_09_pet_map.fits  distance = 5.1
J0805+4436     2020-11-13     4.344e+09    J0805+4436_C_2020_11_13_pet_map.fits  distance = 4.1
J1112-3201     2020-10-02     4.344e+09    J1112-3201_C_2020_10_02_pet_map.fits  distance = 9.0
J2002+6302     2013-12-07     4.97973e+09  J2002+6302_C_2013_12_07_lic_map.fits  distance = 35239.1
J1130-1449     2020-02-11     4.344e+09    J1130-1449_C_2020_02_11_pet_map.fits  distance = 5.1
J0536-1812     2016-07-28     4.344e+09    J0536-1812_C_2016_07_28_pet_map.fits  distance = 14.3
J1339-0503     2018-06-15     4.344e+09    J1339-0503_C_2018_06_15_pet_map.fits  distance = 5.8
J0744+7433     2013-11-22     4.97943e+09  J0744+7433_C_2013_11_22_lic_map.fits  distance = 14.8
J0312-0040     2016-01-10     4.344e+09    J0312-0040_C_2016_01_10_pet_map.fits  distance = 158.7
J0228+1401     2022-07-07     4.352e+09    J0228+1401_C_2022_07_07_pet_map.fits  distance = 11.7
J2223+4333     2016-04-26     4.344e+09    J2223+4333_C_2016_04_26_pet_map.fits  distance = 5.8
J2026+4655     2021-12-09     4.352e+09    J2026+4655_C_2021_12_09_pet_map.fits  distance = 5.1
J0250-3418     2020-09-24     4.344e+09    J0250-3418_C_2020_09_24_pet_map.fits  distance = 13.0
J1005-2152     2015-09-15(2)  4.344e+09    J1005-2152_C_2015_09_15_pet_map.fits  distance = 5.1
J1005-2152     2016-05-24     4.344e+09    J1005-2152_C_2016_05_24_pet_map.fits  distance = 9.1
J1005-2152     2020-11-13     4.344e+09    J1005-2152_C_2020_11_13_pet_map.fits  distance = 4.5
J2213+3419     2022-07-12     4.352e+09    J2213+3419_C_2022_07_12_pet_map.fits  distance = 4.1
J0958-3851     2016-08-06     4.344e+09    J0958-3851_C_2016_08_06_pet_map.fits  distance = 4.1
J2152+4108     2022-11-29     4.352e+09    J2152+4108_C_2022_11_29_pet_map.fits  distance = 9.4
J1537-3732     2022-04-11     4.352e+09    J1537-3732_C_2022_04_11_pet_map.fits  distance = 6.7
J1824+0613     2014-01-30     4.344e+09    J1824+0613_C_2014_01_30_pet_map.fits  distance = 4.0
J1141+1832     2016-07-23     4.344e+09    J1141+1832_C_2016_07_23_pet_map.fits  distance = 6.3
J1505-3929     2021-02-01     4.344e+09    J1505-3929_C_2021_02_01_pet_map.fits  distance = 6.7
J2227+5012     2021-12-09     4.352e+09    J2227+5012_C_2021_12_09_pet_map.fits  distance = 4.1
J1201-0617     2022-11-22     4.352e+09    J1201-0617_C_2022_11_22_pet_map.fits  distance = 209.1
J2247+4413     2013-12-09     4.97935e+09  J2247+4413_C_2013_12_09_lic_map.fits  distance = 32.0
J2238-1734     2019-07-29     4.344e+09    J2238-1734_C_2019_07_29_pet_map.fits  distance = 4.1
J2141-3632     2021-09-21     4.352e+09    J2141-3632_C_2021_09_21_pet_map.fits  distance = 5.8
J2141-3632     2020-10-04     4.344e+09    J2141-3632_C_2020_10_04_pet_map.fits  distance = 11.2
J0709-3601     2021-09-21     4.352e+09    J0709-3601_C_2021_09_21_pet_map.fits  distance = 17.7
J0709-3601     2022-11-18     4.352e+09    J0709-3601_C_2022_11_18_pet_map.fits  distance = 7.3
J0555-2029     2015-10-30     4.344e+09    J0555-2029_C_2015_10_30_pet_map.fits  distance = 105.6
J1311+0035     2013-11-22     4.97938e+09  J1311+0035_C_2013_11_22_lic_map.fits  distance = 10.2
J0105-1828     2019-10-02     4.344e+09    J0105-1828_C_2019_10_02_pet_map.fits  distance = 41.7
J1235-3212     2021-10-11     4.352e+09    J1235-3212_C_2021_10_11_pet_map.fits  distance = 6.4
J1109+2513     2016-05-27     4.344e+09    J1109+2513_C_2016_05_27_pet_map.fits  distance = 57.4
J0957+5522     2021-09-26     4.352e+09    J0957+5522_C_2021_09_26_pet_map.fits  distance = 4.0
J0717+3706     2021-09-26     4.352e+09    J0717+3706_C_2021_09_26_pet_map.fits  distance = 27.1
J1930+1248     2022-12-18     4.352e+09    J1930+1248_C_2022_12_18_pet_map.fits  distance = 9.1
J0621-3803     2022-11-18     4.352e+09    J0621-3803_C_2022_11_18_pet_map.fits  distance = 11.7
J1842+3755     2022-02-14(2)  4.352e+09    J1842+3755_C_2022_02_14_pet_map.fits  distance = 4.5
J1909-0902     2022-07-01(3)  4.352e+09    J1909-0902_C_2022_07_01_pet_map.fits  distance = 5.7
J1231-3824     2016-08-11     4.344e+09    J1231-3824_C_2016_08_11_pet_map.fits  distance = 4.1
J0435-2416     2021-09-21     4.352e+09    J0435-2416_C_2021_09_21_pet_map.fits  distance = 6.7
J1654+5908     2022-05-25     4.352e+09    J1654+5908_C_2022_05_25_pet_map.fits  distance = 4.1
J2001-1046     2019-10-25     4.344e+09    J2001-1046_C_2019_10_25_pet_map.fits  distance = 5.0
J1716-3418     2014-02-17     4.344e+09    J1716-3418_C_2014_02_17_pet_map.fits  distance = 7.6
J1344-3525     2021-10-11     4.352e+09    J1344-3525_C_2021_10_11_pet_map.fits  distance = 5.1
J0745-3916     2019-07-26     4.344e+09    J0745-3916_C_2019_07_26_pet_map.fits  distance = 10.0
J2215+1322     2015-08-31     4.344e+09    J2215+1322_C_2015_08_31_pet_map.fits  distance = 5.0
J1620-1939     2019-08-08     4.344e+09    J1620-1939_C_2019_08_08_pet_map.fits  distance = 92.9
J1151-4822     2018-06-02     4.344e+09    J1151-4822_C_2018_06_02_pet_map.fits  distance = 4.1
J1917-2249     2020-01-31     4.344e+09    J1917-2249_C_2020_01_31_pet_map.fits  distance = 9.1
J2125-3534     2020-10-04     4.344e+09    J2125-3534_C_2020_10_04_pet_map.fits  distance = 14.3
J0650+2055     2013-10-04     4.97938e+09  J0650+2055_C_2013_10_04_lic_map.fits  distance = 163.8
J1313-2837     2020-11-14     4.344e+09    J1313-2837_C_2020_11_14_pet_map.fits  distance = 4.1
J0452+1801     2022-07-07     4.352e+09    J0452+1801_C_2022_07_07_pet_map.fits  distance = 10.0
J0118-1355     2022-07-31(2)  4.352e+09    J0118-1355_C_2022_07_31_pet_map.fits  distance = 6.3
J1329+4540     2016-07-24     4.344e+09    J1329+4540_C_2016_07_24_pet_map.fits  distance = 12.8
J0437-3930     2016-07-28     4.344e+09    J0437-3930_C_2016_07_28_pet_map.fits  distance = 4.0
J1503+5707     2022-07-28     4.352e+09    J1503+5707_C_2022_07_28_pet_map.fits  distance = 4.0
J1714-2514     2014-01-30     4.344e+09    J1714-2514_C_2014_01_30_pet_map.fits  distance = 4.1
J1223-4234     2014-01-28     4.344e+09    J1223-4234_C_2014_01_28_pet_map.fits  distance = 4.5
J2102-3921     2021-09-21     4.352e+09    J2102-3921_C_2021_09_21_pet_map.fits  distance = 7.6
J1420+0427     2022-12-01     4.352e+09    J1420+0427_C_2022_12_01_pet_map.fits  distance = 4.0
J0950+5301     2020-09-25     4.344e+09    J0950+5301_C_2020_09_25_pet_map.fits  distance = 5.1
J1733-3041     2020-01-31     4.344e+09    J1733-3041_C_2020_01_31_pet_map.fits  distance = 4.1
J0637+3720     2021-09-27     4.352e+09    J0637+3720_C_2021_09_27_pet_map.fits  distance = 7.0
J1234-3326     2016-08-21     4.344e+09    J1234-3326_C_2016_08_21_pet_map.fits  distance = 7.2
J1439-1659     2014-02-18     4.344e+09    J1439-1659_C_2014_02_18_pet_map.fits  distance = 7.6
J0108-2851     2015-08-24     4.344e+09    J0108-2851_C_2015_08_24_pet_map.fits  distance = 6.1
J2141+3201     2016-06-05     4.344e+09    J2141+3201_C_2016_06_05_pet_map.fits  distance = 41.0
J0644+6038     2013-10-04     4.97944e+09  J0644+6038_C_2013_10_04_lic_map.fits  distance = 46.9
J0618+1336     2013-02-09     4.15997e+09  J0618+1336_C_2013_02_09_pet_map.fits  distance = 93.1
J0106-1142     2022-11-29     4.352e+09    J0106-1142_C_2022_11_29_pet_map.fits  distance = 9.0
J0006-4234     2013-08-01     4.344e+09    J0006-4234_C_2013_08_01_pet_map.fits  distance = 5.1
J0050-4428     2015-12-30     4.344e+09    J0050-4428_C_2015_12_30_pet_map.fits  distance = 7.1
J1033-1210     2015-09-28     4.344e+09    J1033-1210_C_2015_09_28_pet_map.fits  distance = 5.4
J1115-3814     2020-09-25     4.344e+09    J1115-3814_C_2020_09_25_pet_map.fits  distance = 7.1
J0701-2408     2016-05-16     4.344e+09    J0701-2408_C_2016_05_16_pet_map.fits  distance = 15.3
J0709-3004     2021-09-27     4.352e+09    J0709-3004_C_2021_09_27_pet_map.fits  distance = 8.1
J0709-3004     2022-11-18     4.352e+09    J0709-3004_C_2022_11_18_pet_map.fits  distance = 5.1
J1321-3437     2020-11-14     4.344e+09    J1321-3437_C_2020_11_14_pet_map.fits  distance = 15.7
J1048+3457     2013-04-28     4.344e+09    J1048+3457_C_2013_04_28_pet_map.fits  distance = 5.0
J1140-2602     2020-12-13     4.344e+09    J1140-2602_C_2020_12_13_pet_map.fits  distance = 7.6
J0832-3326     2021-09-27     4.352e+09    J0832-3326_C_2021_09_27_pet_map.fits  distance = 11.7
J1911-1712     2020-01-31     4.344e+09    J1911-1712_C_2020_01_31_pet_map.fits  distance = 5.4
J0255+0635     2018-12-18     4.344e+09    J0255+0635_C_2018_12_18_pet_map.fits  distance = 90.1
J2346-2543     2015-12-30     4.344e+09    J2346-2543_C_2015_12_30_pet_map.fits  distance = 4.0
J0113-3403     2016-07-25     4.344e+09    J0113-3403_C_2016_07_25_pet_map.fits  distance = 265.0
J1648-2027     2020-03-17     4.344e+09    J1648-2027_C_2020_03_17_pet_map.fits  distance = 6.0
J0131+6120     2013-10-03     4.97938e+09  J0131+6120_C_2013_10_03_lic_map.fits  distance = 8.5
J0152-2720     2019-07-24     4.344e+09    J0152-2720_C_2019_07_24_pet_map.fits  distance = 4.1
J0809-1107     2022-07-30     4.352e+09    J0809-1107_C_2022_07_30_pet_map.fits  distance = 6.3
J0654-1309     2020-11-04     4.344e+09    J0654-1309_C_2020_11_04_pet_map.fits  distance = 7.3
J0654-1309     2013-02-08     4.144e+09    J0654-1309_C_2013_02_08_pet_map.fits  distance = 5.7
J1822+1800     2021-02-15     4.344e+09    J1822+1800_C_2021_02_15_pet_map.fits  distance = 6.0
J0605+2724     2013-10-04     4.98046e+09  J0605+2724_C_2013_10_04_lic_map.fits  distance = 261.5
J1652+0019     2014-01-30     4.344e+09    J1652+0019_C_2014_01_30_pet_map.fits  distance = 21.5
J2343+5348     2015-08-07     4.344e+09    J2343+5348_C_2015_08_07_pet_map.fits  distance = 5.1
J1655-1705     2022-07-01(3)  4.352e+09    J1655-1705_C_2022_07_01_pet_map.fits  distance = 5.0
J1607-2003     2022-07-03(2)  4.352e+09    J1607-2003_C_2022_07_03_pet_map.fits  distance = 7.1
J0522-1209     2015-10-19     4.344e+09    J0522-1209_C_2015_10_19_pet_map.fits  distance = 277.8
J1625-0416     2022-07-26     4.352e+09    J1625-0416_C_2022_07_26_pet_map.fits  distance = 5.0
J1229+0203     2007-04-30     4.60846e+09  J1229+0203_C_2007_04_30_sok_map.fits  distance = 4.1
J0444+1719     2022-07-07     4.352e+09    J0444+1719_C_2022_07_07_pet_map.fits  distance = 11.2
J1351-2711     2020-11-14     4.344e+09    J1351-2711_C_2020_11_14_pet_map.fits  distance = 7.1
J1517-1639     2014-01-30     4.344e+09    J1517-1639_C_2014_01_30_pet_map.fits  distance = 302.6
J0548-3258     2015-08-18     4.344e+09    J0548-3258_C_2015_08_18_pet_map.fits  distance = 4.0
J1050-2733     2020-11-13     4.344e+09    J1050-2733_C_2020_11_13_pet_map.fits  distance = 10.0
J0607+4602     2021-09-27     4.352e+09    J0607+4602_C_2021_09_27_pet_map.fits  distance = 22.4
J0206-1916     2021-09-21     4.352e+09    J0206-1916_C_2021_09_21_pet_map.fits  distance = 5.0
J2352+4822     2016-08-05     4.344e+09    J2352+4822_C_2016_08_05_pet_map.fits  distance = 5.1
J0610-2535     2021-09-27     4.352e+09    J0610-2535_C_2021_09_27_pet_map.fits  distance = 26.8
J1124-1805     2020-10-02     4.344e+09    J1124-1805_C_2020_10_02_pet_map.fits  distance = 5.1
J0629+0029     2021-09-27     4.352e+09    J0629+0029_C_2021_09_27_pet_map.fits  distance = 5.1
J0903+4651     2004-03-15     4.84372e+09  J0903+4651_C_2004_03_15_tay_map.fits  distance = 101.0
J1953+1503     2015-12-27     4.344e+09    J1953+1503_C_2015_12_27_pet_map.fits  distance = 17.5
J0859-2408     2013-04-29     4.344e+09    J0859-2408_C_2013_04_29_pet_map.fits  distance = 4.1
J1033-3442     2022-11-22     4.352e+09    J1033-3442_C_2022_11_22_pet_map.fits  distance = 5.0
J1126-1911     2021-10-11     4.352e+09    J1126-1911_C_2021_10_11_pet_map.fits  distance = 4.1
J1147-0335     2020-11-13     4.344e+09    J1147-0335_C_2020_11_13_pet_map.fits  distance = 5.0
J0429-3426     2016-01-29     4.344e+09    J0429-3426_C_2016_01_29_pet_map.fits  distance = 4.0
J0129+2338     2021-10-12     4.352e+09    J0129+2338_C_2021_10_12_pet_map.fits  distance = 4.1
J0718+1625     2021-10-11(2)  4.352e+09    J0718+1625_C_2021_10_11_pet_map.fits  distance = 18.9
J1410-2207     2022-03-22(5)  4.352e+09    J1410-2207_C_2022_03_22_pet_map.fits  distance = 14.3
J1619+1336     2021-02-16     4.344e+09    J1619+1336_C_2021_02_16_pet_map.fits  distance = 4.1
J1528+3738     2015-10-13(2)  4.344e+09    J1528+3738_C_2015_10_13_pet_map.fits  distance = 4.5
J2241-1015     2019-07-27     4.344e+09    J2241-1015_C_2019_07_27_pet_map.fits  distance = 4.0
J0226-1937     2020-09-24(2)  4.344e+09    J0226-1937_C_2020_09_24_pet_map.fits  distance = 5.1
J0012-1431     2021-09-27     4.352e+09    J0012-1431_C_2021_09_27_pet_map.fits  distance = 132.4
J0012-1431     2022-11-29     4.352e+09    J0012-1431_C_2022_11_29_pet_map.fits  distance = 4.0
J0725-3740     2021-09-27     4.352e+09    J0725-3740_C_2021_09_27_pet_map.fits  distance = 16.8
J0507-3842     2013-02-09     4.15997e+09  J0507-3842_C_2013_02_09_pet_map.fits  distance = 6.3
J0507-3842     2016-06-21     4.344e+09    J0507-3842_C_2016_06_21_pet_map.fits  distance = 6.0
J0621+1022     2021-09-27     4.352e+09    J0621+1022_C_2021_09_27_pet_map.fits  distance = 4.0
J0543+3557     2016-01-29(2)  4.344e+09    J0543+3557_C_2016_01_29_pet_map.fits  distance = 4.1
J1855+0215     2016-01-07(2)  4.344e+09    J1855+0215_C_2016_01_07_pet_map.fits  distance = 81.4
J1802-3706     2022-01-19     4.352e+09    J1802-3706_C_2022_01_19_pet_map.fits  distance = 13.0
J1901-1416     2021-02-15     4.344e+09    J1901-1416_C_2021_02_15_pet_map.fits  distance = 217.0
J2002-1455     2018-05-30     4.344e+09    J2002-1455_C_2018_05_30_pet_map.fits  distance = 362.1
J1522-3920     2014-02-07     4.344e+09    J1522-3920_C_2014_02_07_pet_map.fits  distance = 7.1
J1127+2540     2020-11-13     4.344e+09    J1127+2540_C_2020_11_13_pet_map.fits  distance = 5.1
J0747-1917     2021-09-27     4.352e+09    J0747-1917_C_2021_09_27_pet_map.fits  distance = 9.2
J0009+5030     2013-12-09     4.97838e+09  J0009+5030_C_2013_12_09_lic_map.fits  distance = 112.4
J0902-3950     2016-05-27     4.344e+09    J0902-3950_C_2016_05_27_pet_map.fits  distance = 5.4
J1757-2241     2014-02-17     4.344e+09    J1757-2241_C_2014_02_17_pet_map.fits  distance = 5.0
J0750-5134     2018-06-12     4.344e+09    J0750-5134_C_2018_06_12_pet_map.fits  distance = 13.3
J2220-3336     2020-10-04     4.344e+09    J2220-3336_C_2020_10_04_pet_map.fits  distance = 8.0
J0453-2531     2022-07-30     4.352e+09    J0453-2531_C_2022_07_30_pet_map.fits  distance = 7.6
J0800-3612     2013-02-22     4.344e+09    J0800-3612_C_2013_02_22_pet_map.fits  distance = 175.9
J1748-1433     2022-07-03(2)  4.352e+09    J1748-1433_C_2022_07_03_pet_map.fits  distance = 5.4
J1705-3937     2022-01-19     4.352e+09    J1705-3937_C_2022_01_19_pet_map.fits  distance = 8.2
J0303-3103     2021-09-21     4.352e+09    J0303-3103_C_2021_09_21_pet_map.fits  distance = 10.8
J0538-3747     2022-07-30     4.352e+09    J0538-3747_C_2022_07_30_pet_map.fits  distance = 7.0
J2117-3413     2020-10-04     4.344e+09    J2117-3413_C_2020_10_04_pet_map.fits  distance = 6.4
J0849+6625     2021-01-31     4.344e+09    J0849+6625_C_2021_01_31_pet_map.fits  distance = 8.2
J0600+6207     2022-07-07     4.352e+09    J0600+6207_C_2022_07_07_pet_map.fits  distance = 8.1
J0410-3943     2020-09-24     4.344e+09    J0410-3943_C_2020_09_24_pet_map.fits  distance = 250.5
J1335+5844     1996-08-17     4.99149e+09  J1335+5844_C_1996_08_17_tay_map.fits  distance = 50.3
J0652-3700     2019-07-26     4.344e+09    J0652-3700_C_2019_07_26_pet_map.fits  distance = 5.8
J2123-1627     2020-02-02     4.344e+09    J2123-1627_C_2020_02_02_pet_map.fits  distance = 100.2
J0722-3526     2019-07-26     4.344e+09    J0722-3526_C_2019_07_26_pet_map.fits  distance = 6.7
J1103-3927     2015-12-01     4.344e+09    J1103-3927_C_2015_12_01_pet_map.fits  distance = 7.6
J1457-3151     2021-12-07     4.352e+09    J1457-3151_C_2021_12_07_pet_map.fits  distance = 4.1
J1323-3859     2015-11-10     4.344e+09    J1323-3859_C_2015_11_10_pet_map.fits  distance = 7.6
J2257-2437     2014-02-03     4.344e+09    J2257-2437_C_2014_02_03_pet_map.fits  distance = 8.9
J0334-3900     2016-01-29     4.344e+09    J0334-3900_C_2016_01_29_pet_map.fits  distance = 8.1
J1728+3146     2014-01-30     4.344e+09    J1728+3146_C_2014_01_30_pet_map.fits  distance = 7.2
J2101-3812     2020-10-04     4.344e+09    J2101-3812_C_2020_10_04_pet_map.fits  distance = 6.0
J1516-3744     2020-12-05     4.344e+09    J1516-3744_C_2020_12_05_pet_map.fits  distance = 6.1
J0928-3954     2021-09-27     4.352e+09    J0928-3954_C_2021_09_27_pet_map.fits  distance = 5.7
J0548+6053     2021-09-27     4.352e+09    J0548+6053_C_2021_09_27_pet_map.fits  distance = 32.0
J1423-2726     2020-12-05     4.344e+09    J1423-2726_C_2020_12_05_pet_map.fits  distance = 7.3
J0046+1102     2019-07-29     4.344e+09    J0046+1102_C_2019_07_29_pet_map.fits  distance = 4.1
J1451-1512     2018-06-15     4.344e+09    J1451-1512_C_2018_06_15_pet_map.fits  distance = 4.0
J2223+0102     2013-12-09     4.97938e+09  J2223+0102_C_2013_12_09_lic_map.fits  distance = 4.5
J2052-3210     2019-09-23     4.344e+09    J2052-3210_C_2019_09_23_pet_map.fits  distance = 7.2
J0331+6308     2013-12-09     4.97916e+09  J0331+6308_C_2013_12_09_lic_map.fits  distance = 39.9
J0911+3349     2006-05-01     4.84471e+09  J0911+3349_C_2006_05_01_tay_map.fits  distance = 4.5
J0121-3005     2016-06-21     4.344e+09    J0121-3005_C_2016_06_21_pet_map.fits  distance = 254.7
J2340+0004     2013-08-01     4.344e+09    J2340+0004_C_2013_08_01_pet_map.fits  distance = 4.5
J1905-3520     2021-12-09     4.352e+09    J1905-3520_C_2021_12_09_pet_map.fits  distance = 5.8
J0644-3642     2022-07-30(2)  4.352e+09    J0644-3642_C_2022_07_30_pet_map.fits  distance = 9.1
